,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Duty
4444,top,middle,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,middle,middle,top,top,bottom,top,top,top,top,middle,bottom,middle,bottom,bottom,bottom,bottom,bottom,2
4445,middle,top,top,middle,top,top,middle,top,top,middle,top,middle,top,top,top,top,middle,top,top,top,top,middle,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4446,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,middle,middle,middle,middle,top,bottom,bottom,top,top,middle,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
4447,bottom,top,middle,bottom,middle,bottom,bottom,middle,middle,middle,top,middle,top,middle,middle,top,middle,top,bottom,top,top,bottom,bottom,bottom,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4448,top,top,top,top,top,top,top,middle,top,top,top,top,top,middle,top,top,top,top,top,middle,middle,top,top,top,top,bottom,middle,middle,bottom,bottom,bottom,bottom,bottom,3
4449,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,middle,top,top,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
4450,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,middle,top,top,top,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
4451,middle,top,middle,middle,middle,middle,top,middle,middle,middle,middle,middle,top,middle,top,top,middle,top,top,top,top,middle,middle,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4452,top,top,top,middle,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4453,top,top,top,middle,top,middle,bottom,top,top,top,top,middle,top,middle,middle,middle,top,top,middle,middle,middle,top,top,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,3
4454,top,middle,top,middle,top,top,top,top,top,middle,middle,top,top,top,top,middle,middle,middle,top,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4455,middle,middle,top,middle,top,top,middle,middle,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4456,top,top,top,middle,top,middle,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,middle,top,middle,top,top,bottom,bottom,bottom,bottom,bottom,2
4457,top,top,top,middle,top,top,top,top,top,middle,top,top,middle,middle,top,middle,middle,top,middle,middle,bottom,top,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
4458,middle,middle,top,middle,top,top,middle,top,top,top,top,top,top,top,middle,top,top,top,middle,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4459,middle,top,top,middle,top,top,top,top,top,middle,bottom,middle,middle,middle,top,middle,middle,top,top,middle,top,middle,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4460,middle,middle,top,middle,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,top,middle,middle,middle,top,top,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
4461,top,middle,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,middle,top,top,middle,top,top,middle,top,middle,top,middle,bottom,bottom,bottom,bottom,bottom,2
4462,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,bottom,top,top,top,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
4463,bottom,top,middle,middle,middle,bottom,bottom,middle,middle,middle,middle,middle,top,middle,middle,top,top,top,bottom,top,top,middle,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4464,middle,middle,top,middle,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4465,middle,top,middle,bottom,bottom,bottom,middle,middle,middle,top,top,top,top,top,middle,top,top,top,bottom,top,top,bottom,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4466,bottom,middle,top,middle,middle,middle,middle,middle,middle,top,top,top,top,top,middle,top,top,top,middle,top,top,middle,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4467,top,middle,top,middle,top,top,middle,top,top,top,top,top,top,top,top,middle,middle,top,top,middle,middle,top,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,2
4468,middle,top,top,bottom,middle,middle,middle,top,top,middle,middle,middle,top,middle,middle,middle,top,top,middle,top,top,middle,middle,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4469,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,middle,top,middle,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,2
4470,top,middle,top,top,top,top,top,top,top,middle,middle,top,top,middle,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4471,middle,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,top,top,top,top,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4472,middle,top,top,middle,top,middle,middle,middle,top,top,top,top,top,top,middle,top,top,middle,middle,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4473,middle,middle,top,middle,top,top,top,middle,top,top,top,top,top,top,top,top,top,middle,top,top,bottom,top,top,middle,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,2
4474,middle,middle,top,middle,top,top,top,top,top,top,middle,top,middle,top,top,middle,top,top,top,top,top,middle,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4475,middle,top,top,middle,top,top,top,middle,top,top,top,top,top,middle,top,top,top,top,top,top,top,middle,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4476,top,middle,top,middle,top,top,top,middle,top,top,top,top,top,top,top,top,middle,top,top,middle,middle,top,top,middle,middle,bottom,middle,middle,bottom,bottom,bottom,bottom,bottom,2
4477,bottom,top,top,middle,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,middle,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4478,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4479,middle,middle,top,middle,top,middle,middle,middle,top,top,top,top,top,top,middle,top,top,top,middle,top,top,top,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4480,middle,middle,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,middle,middle,top,top,middle,top,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,2
4481,middle,top,top,middle,top,middle,middle,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4482,top,middle,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,middle,top,top,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
4483,middle,middle,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,middle,top,top,top,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4484,middle,middle,top,middle,top,top,middle,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,2
4485,middle,top,top,bottom,middle,middle,middle,top,middle,middle,top,middle,top,middle,top,top,top,top,middle,top,top,middle,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4486,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,top,middle,top,middle,middle,top,middle,top,bottom,bottom,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,top,top,top,top,top,0
4487,top,top,top,top,middle,middle,middle,middle,top,top,top,top,top,middle,top,top,middle,top,top,middle,middle,top,middle,top,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
4488,middle,top,top,middle,middle,middle,middle,middle,top,top,top,top,top,top,middle,top,top,top,middle,top,top,top,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4489,middle,top,top,middle,top,middle,middle,top,top,top,top,top,top,middle,top,top,top,top,middle,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4490,bottom,top,middle,bottom,middle,middle,bottom,middle,middle,middle,middle,middle,top,middle,middle,top,top,top,bottom,top,top,bottom,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4491,middle,middle,top,middle,top,top,middle,top,top,top,top,top,top,top,middle,middle,top,middle,middle,middle,middle,top,top,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,2
4492,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,middle,top,middle,bottom,top,middle,top,bottom,middle,bottom,bottom,top,bottom,top,bottom,bottom,bottom,top,top,top,top,top,0
4493,bottom,top,top,middle,top,top,middle,top,top,top,top,top,top,top,middle,top,top,top,bottom,top,top,middle,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4494,top,middle,top,middle,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,middle,middle,top,top,middle,top,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
4495,middle,top,top,middle,middle,middle,middle,top,top,middle,middle,middle,top,top,middle,top,top,top,middle,top,top,middle,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4496,bottom,top,top,bottom,middle,bottom,middle,top,middle,middle,middle,middle,top,middle,top,top,middle,top,middle,top,top,middle,middle,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4497,top,middle,top,middle,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4498,bottom,bottom,middle,bottom,bottom,bottom,bottom,middle,middle,middle,middle,middle,top,middle,middle,top,middle,middle,bottom,bottom,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,top,top,top,top,top,0
4499,top,top,top,middle,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4500,middle,middle,top,bottom,middle,middle,middle,middle,top,top,middle,middle,top,top,middle,top,middle,top,bottom,top,top,middle,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4501,middle,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4502,top,top,top,middle,top,top,middle,middle,top,top,top,top,top,top,top,top,top,top,top,top,bottom,top,middle,top,top,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,3
4503,middle,middle,top,middle,top,top,top,top,top,middle,middle,top,top,top,top,middle,top,top,top,top,top,top,top,top,middle,top,top,middle,bottom,bottom,bottom,bottom,bottom,2
4504,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,top,middle,middle,top,top,top,top,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,2
4505,middle,middle,top,middle,top,middle,middle,middle,top,top,top,top,top,top,middle,top,top,top,middle,middle,top,middle,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4506,top,middle,top,top,top,middle,middle,middle,top,top,top,top,top,top,top,top,top,middle,middle,middle,middle,top,top,top,top,middle,bottom,middle,bottom,bottom,bottom,bottom,bottom,2
4507,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4508,top,middle,top,top,top,middle,top,top,top,middle,middle,top,top,top,top,middle,top,middle,top,top,top,middle,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4509,bottom,bottom,middle,bottom,bottom,bottom,bottom,bottom,middle,middle,middle,bottom,middle,middle,bottom,middle,bottom,middle,bottom,bottom,bottom,bottom,bottom,bottom,middle,bottom,bottom,bottom,top,top,middle,top,top,0
4510,bottom,bottom,middle,bottom,bottom,bottom,bottom,middle,bottom,middle,middle,bottom,top,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,top,top,top,top,top,0
4511,top,middle,top,middle,top,top,middle,middle,top,top,top,top,top,top,top,top,top,top,middle,top,middle,top,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4512,top,top,top,middle,top,middle,top,middle,top,top,top,top,top,top,top,top,top,top,top,middle,middle,top,top,top,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
4513,middle,top,top,middle,top,middle,middle,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4514,middle,middle,top,middle,top,middle,middle,top,top,top,top,top,top,top,middle,top,top,top,middle,top,top,middle,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4515,middle,middle,top,middle,top,middle,middle,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,middle,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4516,top,top,top,top,top,top,top,middle,top,top,top,top,middle,middle,top,middle,top,top,middle,bottom,bottom,top,middle,top,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
4517,top,top,middle,top,top,middle,middle,middle,top,top,middle,top,top,top,top,top,middle,top,middle,top,middle,top,middle,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,3
4518,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,middle,bottom,top,middle,middle,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
4519,top,top,top,top,top,top,middle,middle,top,top,top,top,top,top,top,top,top,top,top,middle,bottom,top,middle,top,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
4520,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,middle,top,middle,bottom,middle,middle,top,bottom,bottom,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,top,top,top,top,top,0
4521,middle,top,top,middle,middle,bottom,top,top,top,middle,middle,middle,top,middle,top,middle,top,top,top,top,top,middle,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4522,middle,top,top,middle,top,middle,middle,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,middle,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4523,top,top,middle,top,middle,top,middle,middle,top,top,top,top,top,middle,top,top,top,top,middle,middle,bottom,top,middle,top,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
4524,middle,top,middle,middle,middle,middle,bottom,middle,middle,middle,middle,middle,top,middle,middle,top,middle,top,middle,top,top,middle,middle,middle,top,middle,top,top,bottom,bottom,bottom,bottom,bottom,1
4525,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,bottom,top,middle,bottom,top,bottom,top,bottom,bottom,bottom,bottom,bottom,bottom,middle,bottom,bottom,bottom,top,top,top,top,top,0
4526,middle,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,top,top,top,top,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,2
4527,top,middle,top,top,top,top,top,top,top,middle,middle,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
4528,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,middle,top,top,top,top,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,3
4529,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,bottom,top,bottom,bottom,top,middle,top,bottom,middle,bottom,bottom,top,bottom,middle,bottom,bottom,bottom,top,top,top,top,top,0
4530,middle,middle,top,middle,middle,middle,middle,top,top,middle,middle,top,top,top,top,top,top,middle,top,top,top,middle,middle,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4531,middle,top,top,middle,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,middle,top,top,middle,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4532,middle,middle,top,middle,middle,top,middle,middle,top,top,top,top,top,top,top,top,top,top,middle,top,top,middle,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4533,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,bottom,middle,middle,top,top,top,bottom,middle,middle,top,bottom,middle,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,top,top,top,top,top,0
4534,middle,middle,top,middle,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,top,top,bottom,bottom,bottom,bottom,bottom,2
4535,middle,middle,top,middle,top,middle,top,top,top,top,top,top,top,top,top,top,top,middle,middle,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4536,top,middle,top,middle,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,top,top,middle,top,top,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
4537,middle,middle,top,middle,top,top,middle,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,middle,middle,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
4538,middle,middle,top,middle,top,middle,middle,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,middle,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
4539,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
4540,middle,middle,top,middle,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,middle,middle,top,top,top,top,middle,top,middle,middle,bottom,bottom,bottom,bottom,bottom,2
